iter	Passed	Remaining
0	2	2129
1	5	2241
2	7	2083
3	10	1998
4	11	1895
5	13	1824
6	15	1778
7	17	1733
8	21	1851
9	23	1878
10	26	1895
11	29	1916
12	31	1914
13	33	1888
14	36	1885
15	38	1876
16	40	1870
17	42	1848
18	44	1822
19	46	1804
20	48	1784
21	50	1776
22	53	1798
23	55	1790
24	57	1773
25	59	1758
26	61	1747
27	63	1742
28	65	1730
29	69	1778
30	71	1766
31	73	1752
32	74	1739
33	77	1735
34	79	1736
35	82	1759
36	85	1762
37	87	1760
38	90	1757
39	92	1754
40	94	1747
41	99	1791
42	101	1784
43	103	1778
44	105	1768
45	107	1757
46	109	1746
47	110	1738
48	115	1766
49	117	1761
50	119	1752
51	121	1746
52	123	1742
53	125	1735
54	127	1727
55	130	1728
56	132	1726
57	134	1719
58	136	1711
59	138	1703
60	139	1695
61	141	1687
62	144	1690
63	146	1688
64	149	1687
65	151	1682
66	153	1675
67	154	1668
68	156	1660
69	160	1670
70	162	1671
71	165	1669
72	167	1663
73	168	1657
74	170	1650
75	172	1644
76	175	1644
77	177	1643
78	179	1638
79	181	1632
80	183	1627
81	185	1621
82	187	1615
83	188	1609
84	192	1616
85	194	1612
86	196	1607
87	198	1602
88	200	1597
89	201	1592
90	203	1587
91	208	1601
92	210	1602
93	212	1599
94	214	1595
95	216	1589
96	218	1584
97	220	1578
98	223	1582
99	225	1580
100	227	1577
101	229	1573
102	232	1570
103	233	1565
104	235	1560
105	238	1564
106	241	1561
107	243	1557
108	245	1553
109	246	1548
110	248	1543
111	250	1538
112	253	1541
113	256	1540
114	258	1537
115	260	1534
116	262	1530
117	264	1526
118	266	1522
119	268	1523
120	271	1521
121	273	1517
122	274	1513
123	276	1509
124	278	1505
125	280	1500
126	282	1496
127	285	1497
128	288	1499
129	291	1502
130	294	1504
131	297	1504
132	300	1506
133	303	1507
134	306	1510
135	309	1508
136	311	1508
137	316	1519
138	319	1517
139	321	1514
140	323	1511
141	325	1507
142	327	1503
143	330	1505
144	332	1504
145	334	1499
146	336	1495
147	338	1491
148	340	1486
149	342	1482
150	344	1479
151	347	1480
152	349	1478
153	351	1475
154	354	1473
155	356	1472
156	358	1470
157	362	1474
158	365	1472
159	367	1470
160	369	1467
161	372	1468
162	388	1519
163	390	1515
164	394	1517
165	396	1514
166	398	1510
167	400	1506
168	402	1502
169	404	1499
170	406	1495
171	411	1500
172	413	1497
173	414	1492
174	416	1488
175	419	1486
176	421	1483
177	424	1482
178	426	1480
179	428	1477
180	431	1475
181	434	1476
182	437	1473
183	439	1471
184	442	1470
185	444	1467
186	446	1463
187	448	1459
188	450	1455
189	452	1451
190	456	1454
191	458	1451
192	460	1449
193	463	1446
194	464	1442
195	466	1438
196	468	1434
197	472	1435
198	474	1432
199	476	1428
200	478	1426
201	480	1422
202	482	1418
203	484	1414
204	486	1412
205	488	1409
206	491	1407
207	493	1404
208	495	1401
209	497	1397
210	499	1394
211	501	1392
212	504	1389
213	506	1387
214	508	1384
215	511	1381
216	513	1378
217	516	1377
218	519	1377
219	521	1373
220	522	1369
221	524	1366
222	526	1362
223	528	1359
224	530	1356
225	533	1355
226	536	1353
227	538	1351
228	541	1349
229	543	1347
230	545	1344
231	549	1345
232	551	1343
233	553	1339
234	555	1336
235	557	1332
236	559	1329
237	561	1326
238	564	1324
239	566	1322
240	570	1322
241	573	1321
242	577	1323
243	581	1324
244	584	1323
245	586	1321
246	588	1317
247	590	1314
248	592	1311
249	595	1310
250	597	1307
251	599	1303
252	601	1300
253	603	1296
254	605	1293
255	607	1290
256	611	1292
257	614	1290
258	616	1287
259	618	1285
260	621	1282
261	623	1279
262	627	1280
263	629	1278
264	631	1275
265	633	1271
266	635	1268
267	637	1265
268	639	1262
269	642	1261
270	644	1258
271	646	1254
272	648	1251
273	650	1248
274	652	1244
275	654	1241
276	656	1239
277	659	1237
278	661	1234
279	662	1231
280	664	1227
281	666	1224
282	668	1221
283	671	1219
284	673	1217
285	675	1214
286	677	1211
287	679	1208
288	681	1204
289	683	1202
290	685	1199
291	688	1197
292	690	1194
293	692	1191
294	694	1188
295	696	1185
296	698	1182
297	700	1179
298	703	1178
299	705	1175
300	707	1173
301	709	1170
302	711	1167
303	713	1164
304	715	1161
305	718	1160
306	720	1157
307	722	1154
308	724	1151
309	726	1148
310	728	1145
311	730	1142
312	732	1140
313	735	1138
314	737	1135
315	739	1132
316	741	1129
317	743	1126
318	745	1123
319	747	1121
320	750	1119
321	752	1116
322	754	1113
323	756	1111
324	758	1108
325	760	1105
326	762	1102
327	765	1101
328	767	1099
329	770	1096
330	772	1095
331	774	1092
332	776	1089
333	779	1087
334	782	1085
335	784	1082
336	786	1080
337	788	1077
338	790	1074
339	791	1071
340	794	1068
341	796	1066
342	798	1064
343	800	1061
344	802	1058
345	804	1056
346	806	1053
347	808	1050
348	811	1049
349	814	1046
350	816	1043
351	818	1041
352	820	1038
353	822	1036
354	824	1033
355	828	1033
356	830	1031
357	833	1028
358	835	1026
